;ensembl_gene_id;hgnc_symbol;chromosome_name;start_position;end_position;gene_length;DEG
14411;ENSG00000001497;LAS1L;X;64732462;64754655;22193;0
14412;ENSG00000001561;ENPP4;6;46097730;46114436;16706;0
14413;ENSG00000001629;ANKIB1;7;91875548;92030698;155150;0
14414;ENSG00000001630;CYP51A1;7;91741465;91772266;30801;0
14415;ENSG00000001631;KRIT1;7;91828283;91875480;47197;0
14416;ENSG00000002586;CD99;X;2609220;2659350;50130;0
14417;ENSG00000002746;HECW1;7;43152198;43605600;453402;0
14418;ENSG00000002822;MAD1L1;7;1855429;2272878;417449;0
14419;ENSG00000003096;KLHL13;X;117031776;117251303;219527;0
14420;ENSG00000003147;ICA1;7;8152814;8302317;149503;0
14421;ENSG00000003987;MTMR7;8;17155539;17271037;115498;0
14422;ENSG00000003989;SLC7A2;8;17354597;17428082;73485;0
14423;ENSG00000004059;ARF5;7;127228399;127231759;3360;0
14424;ENSG00000004766;CCDC132;7;92861653;92988338;126685;0
14425;ENSG00000004799;PDK4;7;95212811;95225803;12992;0
14426;ENSG00000004864;SLC25A13;7;95749532;95951459;201927;0
14427;ENSG00000004866;ST7;7;116593292;116870157;276865;0
14428;ENSG00000004948;CALCR;7;93053799;93204042;150243;0
14429;ENSG00000004961;HCCS;X;11129421;11141198;11777;0
14430;ENSG00000005020;SKAP2;7;26706681;27034858;328177;0
14431;ENSG00000005022;SLC25A5;X;118602363;118605282;2919;0
14432;ENSG00000005075;POLR2J;7;102113565;102119354;5789;0
14433;ENSG00000005108;THSD7A;7;11409984;11871824;461840;0
14434;ENSG00000005238;FAM214B;9;35104109;35116338;12229;0
14435;ENSG00000005249;PRKAR2B;7;106685094;106802256;117162;0
14436;ENSG00000005302;MSL3;X;11776278;11793870;17592;0
14437;ENSG00000005469;CROT;7;86974997;87029111;54114;0
14438;ENSG00000005471;ABCB4;7;87031013;87109751;78738;1
14439;ENSG00000005483;KMT2E;7;104654626;104754808;100182;0
14440;ENSG00000005486;RHBDD2;7;75471920;75518244;46324;0
14441;ENSG00000005700;IBTK;6;82879700;82957471;77771;0
14442;ENSG00000005889;ZFX;X;24167290;24234372;67082;0
14443;ENSG00000005893;LAMP2;X;119561682;119603220;41538;0
14444;ENSG00000006128;TAC1;7;97361220;97369784;8564;0
14445;ENSG00000006451;RALA;7;39663082;39747723;84641;0
14446;ENSG00000006453;BAIAP2L1;7;97920963;98030380;109417;0
14447;ENSG00000006459;KDM7A;7;139784546;139876835;92289;0
14448;ENSG00000006468;ETV1;7;13930853;14031050;100197;0
14449;ENSG00000006530;AGK;7;141250989;141355044;104055;0
14450;ENSG00000006576;PHTF2;7;77428122;77586818;158696;0
14451;ENSG00000006625;GGCT;7;30536237;30591095;54858;0
14452;ENSG00000006634;DBF4;7;87505531;87538856;33325;0
14453;ENSG00000006652;IFRD1;7;112063023;112121072;58049;0
14454;ENSG00000006704;GTF2IRD1;7;73868120;74016931;148811;0
14455;ENSG00000006715;VPS41;7;38762563;38971994;209431;0
14456;ENSG00000006747;SCIN;7;12610203;12693228;83025;0
14457;ENSG00000006756;ARSD;X;2822011;2847392;25381;0
14458;ENSG00000006757;PNPLA4;X;7866288;7895780;29492;1
14459;ENSG00000006837;CDKL3;5;133541305;133706738;165433;0
14460;ENSG00000007350;TKTL1;X;153524024;153558700;34676;0
14461;ENSG00000007866;TEAD3;6;35441374;35464853;23479;0
14462;ENSG00000007944;MYLIP;6;16129356;16148479;19123;0
14463;ENSG00000008018;PSMB1;6;170844205;170862429;18224;0
14464;ENSG00000008056;SYN1;X;47431303;47479252;47949;0
14465;ENSG00000008083;JARID2;6;15246527;15522252;275725;0
14466;ENSG00000008086;CDKL5;X;18443703;18671749;228046;0
14467;ENSG00000008196;TFAP2B;6;50786436;50815326;28890;0
14468;ENSG00000008256;CYTH3;7;6201407;6312275;110868;0
14469;ENSG00000008277;ADAM22;7;87563458;87832204;268746;0
14470;ENSG00000008282;SYPL1;7;105730949;105753022;22073;0
14471;ENSG00000008311;AASS;7;121715701;121784334;68633;0
14472;ENSG00000008513;ST3GAL1;8;134467091;134584183;117092;0
14473;ENSG00000008853;RHOBTB2;8;22844930;22877712;32782;0
14474;ENSG00000008988;RPS20;8;56979854;56987069;7215;0
14475;ENSG00000009335;UBE3C;7;156931607;157062066;130459;0
14476;ENSG00000009413;REV3L;6;111620234;111804918;184684;0
14477;ENSG00000009694;TENM1;X;123509753;124097666;587913;0
14478;ENSG00000009844;VTA1;6;142468367;142545826;77459;0
14479;ENSG00000009950;MLXIPL;7;73007524;73038873;31349;0
14480;ENSG00000009954;BAZ1B;7;72854728;72936608;81880;0
14481;ENSG00000010017;RANBP9;6;13621730;13711796;90066;0
14482;ENSG00000010270;STARD3NL;7;38217824;38270272;52448;0
14483;ENSG00000010404;IDS;X;148558521;148615470;56949;0
14484;ENSG00000010438;PRSS3;9;33750515;33799230;48715;0
14485;ENSG00000010671;BTK;X;100604435;100641183;36748;0
14486;ENSG00000010810;FYN;6;111981535;112194655;213120;0
14487;ENSG00000010818;HIVEP2;6;143072604;143266338;193734;0
14488;ENSG00000011083;SLC6A7;5;149569520;149602351;32831;0
14489;ENSG00000011201;KAL1;X;8496915;8700227;203312;0
14490;ENSG00000011275;RNF216;7;5659678;5821370;161692;0
14491;ENSG00000011426;ANLN;7;36429415;36493400;63985;1
14492;ENSG00000011454;RABGAP1;9;125703112;125867145;164033;0
14493;ENSG00000011677;GABRA3;X;151334706;151619830;285124;0
14494;ENSG00000012174;MBTPS2;X;21857754;21903542;45788;1
14495;ENSG00000012232;EXTL3;8;28457986;28613116;155130;0
14496;ENSG00000012660;ELOVL5;6;53132196;53213947;81751;0
14497;ENSG00000012817;KDM5D;Y;21865751;21906825;41074;0
14498;ENSG00000013374;NUB1;7;151038785;151075535;36750;0
14499;ENSG00000013375;PGM3;6;83870869;83903655;32786;0
14500;ENSG00000013392;RWDD2A;6;83903098;83908651;5553;0
14501;ENSG00000013561;RNF14;5;141337893;141369856;31963;0
14502;ENSG00000013563;DNASE1L1;X;153629579;153640449;10870;0
14503;ENSG00000013619;MAMLD1;X;149529689;149682448;152759;0
14504;ENSG00000014123;UFL1;6;96969471;97003152;33681;0
14505;ENSG00000014164;ZC3H3;8;144519825;144623623;103798;0
14506;ENSG00000015285;WAS;X;48534985;48549818;14833;0
14507;ENSG00000015479;MATR3;5;138609441;138667360;57919;0
14508;ENSG00000015592;STMN4;8;27092840;27115937;23097;1
14509;ENSG00000015676;NUDCD3;7;44418720;44530479;111759;0
14510;ENSG00000017483;SLC38A5;X;48316920;48328644;11724;0
14511;ENSG00000017621;MAGIX;X;49019061;49024822;5761;0
14512;ENSG00000018610;CXorf56;X;118672112;118699397;27285;0
14513;ENSG00000019549;SNAI2;8;49830249;49834299;4050;0
14514;ENSG00000020181;GPR124;8;37641709;37702414;60705;0
14515;ENSG00000021355;SERPINB1;6;2832566;2842240;9674;0
14516;ENSG00000022267;FHL1;X;135229559;135293518;63959;0
14517;ENSG00000022355;GABRA1;5;161274197;161326975;52778;0
14518;ENSG00000022567;SLC45A4;8;142217265;142318404;101139;0
14519;ENSG00000023287;RB1CC1;8;53535016;53658403;123387;0
14520;ENSG00000023318;ERP44;9;102741461;102861322;119861;0
14521;ENSG00000023892;DEF6;6;35265595;35289548;23953;0
14522;ENSG00000024048;UBR2;6;42531800;42661242;129442;0
14523;ENSG00000024862;CCDC28A;6;139094657;139114456;19799;0
14524;ENSG00000025039;RRAGD;6;90074355;90121989;47634;0
14525;ENSG00000025156;HSF2;6;122720691;122754264;33573;0
14526;ENSG00000025796;SEC63;6;108188960;108279393;90433;0
14527;ENSG00000026297;RNASET2;6;167342992;167370679;27687;1
14528;ENSG00000026652;AGPAT4;6;161551011;161695093;144082;0
14529;ENSG00000026950;BTN3A1;6;26402465;26415444;12979;0
14530;ENSG00000027697;IFNGR1;6;137518621;137540586;21965;0
14531;ENSG00000027847;B4GALT7;5;177027101;177037348;10247;0
14532;ENSG00000028839;TBPL1;6;134273308;134311570;38262;0
14533;ENSG00000029363;BCLAF1;6;136578001;136610989;32988;0
14534;ENSG00000029534;ANK1;8;41510739;41754280;243541;0
14535;ENSG00000029639;TFB1M;6;155578643;155635627;56984;0
14536;ENSG00000029993;HMGB3;X;150148982;150159248;10266;0
14537;ENSG00000030110;BAK1;6;33540329;33548019;7690;0
14538;ENSG00000031003;FAM13B;5;137273649;137387650;114001;0
14539;ENSG00000031691;CENPQ;6;49431091;49460820;29729;0
14540;ENSG00000033050;ABCF2;7;150904923;150924316;19393;0
14541;ENSG00000033100;CHPF2;7;150929575;150935908;6333;0
14542;ENSG00000034239;EFCAB1;8;49623348;49647870;24522;0
14543;ENSG00000034677;RNF19A;8;101269288;101348446;79158;0
14544;ENSG00000034693;PEX3;6;143771944;143811147;39203;0
14545;ENSG00000035681;NSMAF;8;59496063;59572403;76340;0
14546;ENSG00000036448;MYOM2;8;1993155;2113475;120320;0
14547;ENSG00000036565;SLC18A1;8;20002366;20040717;38351;0
14548;ENSG00000037241;RPL26L1;5;172385732;172396774;11042;0
14549;ENSG00000037280;FLT4;5;180028506;180076624;48118;0
14550;ENSG00000037749;MFAP3;5;153418466;153600038;181572;0
14551;ENSG00000038274;MAT2B;5;162930120;162946342;16222;0
14552;ENSG00000038427;VCAN;5;82767284;82878122;110838;0
14553;ENSG00000039319;ZFYVE16;5;79703832;79775169;71337;0
14554;ENSG00000040275;SPDL1;5;169010638;169031782;21144;0
14555;ENSG00000040341;STAU2;8;74332604;74659943;327339;0
14556;ENSG00000041982;TNC;9;117782806;117880536;97730;0
14557;ENSG00000042832;TG;8;133879203;134147147;267944;0
14558;ENSG00000042980;ADAM28;8;24151553;24216531;64978;0
14559;ENSG00000043143;JADE2;5;133860003;133918918;58915;0
14560;ENSG00000044090;CUL7;6;43005355;43021683;16328;0
14561;ENSG00000044115;CTNNA1;5;137946656;138270723;324067;0
14562;ENSG00000044446;PHKA2;X;18910418;19002716;92298;0
14563;ENSG00000044459;CNTLN;9;17134980;17503921;368941;0
14564;ENSG00000044574;HSPA5;9;127997132;128003609;6477;0
14565;ENSG00000046647;GEMIN8;X;14026398;14048012;21614;0
14566;ENSG00000046651;OFD1;X;13752832;13787480;34648;0
14567;ENSG00000046653;GPM6B;X;13789150;13956757;167607;0
14568;ENSG00000046889;PREX2;8;68864353;69149265;284912;0
14569;ENSG00000047188;YTHDC2;5;112849380;112930982;81602;0
14570;ENSG00000047230;CTPS2;X;16606126;16731059;124933;0
14571;ENSG00000047249;ATP6V1H;8;54628117;54756118;128001;0
14572;ENSG00000047579;DTNBP1;6;15523032;15663289;140257;0
14573;ENSG00000047597;XK;X;37545012;37591383;46371;0
14574;ENSG00000047634;SCML1;X;17755588;17773105;17517;0
14575;ENSG00000047644;WWC3;X;9983602;10112518;128916;0
14576;ENSG00000047648;ARHGAP6;X;11136239;11683821;547582;0
14577;ENSG00000047932;GOPC;6;117639374;117923691;284317;0
14578;ENSG00000048052;HDAC9;7;18126572;19042039;915467;0
14579;ENSG00000048140;TSPAN17;5;176074388;176086058;11670;0
14580;ENSG00000048162;NOP16;5;175810949;175815976;5027;0
14581;ENSG00000048392;RRM2B;8;103216730;103251346;34616;0
14582;ENSG00000048405;ZNF800;7;126986844;127071978;85134;0
14583;ENSG00000048544;MRPS10;6;42174539;42185603;11064;0
14584;ENSG00000048828;FAM120A;9;96214004;96328397;114393;0
14585;ENSG00000049540;ELN;7;73442119;73484237;42118;0
14586;ENSG00000049541;RFC2;7;73645829;73668774;22945;0
14587;ENSG00000049618;ARID1B;6;157099063;157531913;432850;0
14588;ENSG00000049768;FOXP3;X;49106897;49121288;14391;0
14589;ENSG00000049769;PPP1R3F;X;49126306;49157929;31623;0
14590;ENSG00000050030;KIAA2022;X;73952684;74145282;192598;0
14591;ENSG00000050344;NFE2L3;7;26191860;26226745;34885;0
14592;ENSG00000050393;MCUR1;6;13786789;13814800;28011;0
14593;ENSG00000050555;LAMC3;9;133884469;133969860;85391;0
14594;ENSG00000050748;MAPK9;5;179660143;179719099;58956;0
14595;ENSG00000050767;COL23A1;5;177664619;178017556;352937;0
14596;ENSG00000051596;THOC3;5;175344876;175461683;116807;0
14597;ENSG00000051620;HEBP2;6;138724668;138743334;18666;0
14598;ENSG00000053108;FSTL4;5;132532147;132948255;416108;0
14599;ENSG00000054148;PHPT1;9;139743176;139745488;2312;0
14600;ENSG00000054179;ENTPD2;9;139942550;139948497;5947;0
14601;ENSG00000055118;KCNH2;7;150642049;150675403;33354;0
14602;ENSG00000055130;CUL1;7;148395006;148498128;103122;0
14603;ENSG00000055147;FAM114A2;5;153369688;153418496;48808;0
14604;ENSG00000055163;CYFIP2;5;156693089;156822606;129517;0
14605;ENSG00000055208;TAB2;6;149539777;149732749;192972;0
14606;ENSG00000055211;GINM1;6;149887430;149912884;25454;0
14607;ENSG00000055609;KMT2C;7;151832010;152133090;301080;0
14608;ENSG00000056277;ZNF280C;X;129336685;129402873;66188;0
14609;ENSG00000056558;TRAF1;9;123664671;123691451;26780;0
14610;ENSG00000056586;RC3H2;9;125606835;125667620;60785;0
14611;ENSG00000056972;TRAF3IP2;6;111877657;111927481;49824;0
14612;ENSG00000056998;GYG2;X;2746829;2800859;54030;0
14613;ENSG00000057663;ATG5;6;106632351;106773666;141315;0
14614;ENSG00000058091;CDK14;7;90095738;90839905;744167;0
14615;ENSG00000058404;CAMK2B;7;44256749;44374176;117427;0
14616;ENSG00000058729;RIOK2;5;96496571;96518964;22393;0
14617;ENSG00000059377;TBXAS1;7;139476850;139720125;243275;0
14618;ENSG00000059378;PARP12;7;139723544;139763521;39977;0
14619;ENSG00000059769;DNAJC25;9;114393632;114432508;38876;0
14620;ENSG00000060762;MPC1;6;166778407;166796486;18079;0
14621;ENSG00000061337;LZTS1;8;20103676;20161474;57798;0
14622;ENSG00000061455;PRDM6;5;122424816;122529960;105144;1
14623;ENSG00000061492;WNT8A;5;137419581;137428054;8473;0
14624;ENSG00000062582;MRPS24;7;43906157;43909492;3335;0
14625;ENSG00000063587;ZNF275;X;152599613;152625568;25955;0
14626;ENSG00000063601;MTMR1;X;149861435;149933576;72141;0
14627;ENSG00000064313;TAF2;8;120743015;120845103;102088;0
14628;ENSG00000064393;HIPK2;7;139246316;139477577;231261;0
14629;ENSG00000064419;TNPO3;7;128594948;128695198;100250;0
14630;ENSG00000064651;SLC12A2;5;127419458;127525380;105922;0
14631;ENSG00000064652;SNX24;5;122179134;122365049;185915;0
14632;ENSG00000064692;SNCAIP;5;121647049;121799914;152865;0
14633;ENSG00000064995;TAF11;6;34845555;34855866;10311;0
14634;ENSG00000064999;ANKS1A;6;34857042;35059179;202137;0
14635;ENSG00000065029;ZNF76;6;35226686;35263762;37076;0
14636;ENSG00000065060;UHRF1BP1;6;34759857;34850915;91058;0
14637;ENSG00000065308;TRAM2;6;52362200;52441713;79513;0
14638;ENSG00000065491;TBC1D22B;6;37225548;37300746;75198;0
14639;ENSG00000065609;SNAP91;6;84262599;84419410;156811;0
14640;ENSG00000065615;CYB5R4;6;84569362;84677143;107781;0
14641;ENSG00000065833;ME1;6;83920108;84140797;220689;0
14642;ENSG00000065883;CDK13;7;39989636;40136733;147097;0
14643;ENSG00000065923;SLC9A7;X;46464753;46618490;153737;0
14644;ENSG00000066379;ZNRD1;6;30026676;30032686;6010;0
14645;ENSG00000066583;ISOC1;5;128430444;128449721;19277;0
14646;ENSG00000066651;TRMT11;6;126307576;126360422;52846;0
14647;ENSG00000066697;MSANTD3;9;103189438;103213511;24073;0
14648;ENSG00000066777;ARFGEF1;8;68085747;68255912;170165;0
14649;ENSG00000066827;ZFAT;8;135490031;135725292;235261;0
14650;ENSG00000066855;MTFR1;8;66556969;66683496;126527;0
14651;ENSG00000066923;STAG3;7;99775186;99819111;43925;0
14652;ENSG00000067048;DDX3Y;Y;15016019;15032390;16371;0
14653;ENSG00000067167;TRAM1;8;71485677;71520622;34945;0
14654;ENSG00000067177;PHKA1;X;71798664;71934167;135503;0
14655;ENSG00000067445;TRO;X;54946895;54957864;10969;0
14656;ENSG00000067601;PMS2P4;7;66752528;66767894;15366;0
14657;ENSG00000067646;ZFY;Y;2803112;2850547;47435;0
14658;ENSG00000067829;IDH3G;X;153051221;153059978;8757;0
14659;ENSG00000067840;PDZD4;X;153067621;153096020;28399;0
14660;ENSG00000067842;ATP2B3;X;152783134;152848397;65263;0
14661;ENSG00000067992;PDK3;X;24483338;24557954;74616;0
14662;ENSG00000068308;OTUD5;X;48779305;48815648;36343;0
14663;ENSG00000068323;TFE3;X;48886242;48901012;14770;0
14664;ENSG00000068354;TBC1D25;X;48397845;48420997;23152;0
14665;ENSG00000068366;ACSL4;X;108867473;108976632;109159;0
14666;ENSG00000068394;GPKOW;X;48970334;48980151;9817;0
14667;ENSG00000068400;GRIPAP1;X;48830134;48858675;28541;0
14668;ENSG00000068438;FTSJ1;X;48334541;48344752;10211;0
14669;ENSG00000069018;TRPC7;5;135548999;135732730;183731;0
14670;ENSG00000069509;FUNDC1;X;44382885;44402247;19362;0
14671;ENSG00000069535;MAOB;X;43625858;43741693;115835;1
14672;ENSG00000070061;IKBKAP;9;111629797;111696396;66599;0
14673;ENSG00000070159;PTPN3;9;112137746;112260590;122844;0
14674;ENSG00000070214;SLC44A1;9;108006903;108201452;194549;0
14675;ENSG00000070501;POLB;8;42195972;42229326;33354;0
14676;ENSG00000070601;FRMPD1;9;37650997;37746901;95904;0
14677;ENSG00000070610;GBA2;9;35736863;35749983;13120;0
14678;ENSG00000070614;NDST1;5;149865381;149937773;72392;0
14679;ENSG00000070669;ASNS;7;97481430;97501854;20424;0
14680;ENSG00000070718;AP3M2;8;42010464;42029191;18727;0
14681;ENSG00000070756;PABPC1;8;101698044;101735037;36993;0
14682;ENSG00000070808;CAMK2A;5;149599054;149669854;70800;0
14683;ENSG00000070814;TCOF1;5;149737202;149779871;42669;0
14684;ENSG00000070882;OSBPL3;7;24836158;25021253;185095;0
14685;ENSG00000071189;SNX13;7;17830385;17980124;149739;0
14686;ENSG00000071242;RPS6KA2;6;166822852;167319939;497087;0
14687;ENSG00000071243;ING3;7;120590803;120617270;26467;0
14688;ENSG00000071462;WBSCR22;7;73097355;73119491;22136;0
14689;ENSG00000071553;ATP6AP1;X;153656978;153664862;7884;0
14690;ENSG00000071859;FAM50A;X;153672473;153679002;6529;0
14691;ENSG00000071889;FAM3A;X;153733350;153744566;11216;0
14692;ENSG00000071894;CPSF1;8;145618444;145634753;16309;0
14693;ENSG00000071994;PDCD2;6;170884383;170893780;9397;0
14694;ENSG00000072133;RPS6KA6;X;83318984;83442933;123949;0
14695;ENSG00000072315;TRPC5;X;111017543;111326004;308461;0
14696;ENSG00000072364;AFF4;5;132211071;132299326;88255;0
14697;ENSG00000072501;SMC1A;X;53401070;53449677;48607;0
14698;ENSG00000072506;HSD17B10;X;53458206;53461320;3114;0
14699;ENSG00000072571;HMMR;5;162887209;162918947;31738;0
14700;ENSG00000072682;P4HA2;5;131527531;131631008;103477;0
14701;ENSG00000072786;STK10;5;171469077;171615390;146313;0
14702;ENSG00000072803;FBXW11;5;171288553;171433877;145324;0
14703;ENSG00000073009;IKBKG;X;153769414;153796782;27368;0
14704;ENSG00000073464;CLCN4;X;10125024;10205700;80676;0
14705;ENSG00000074276;CDHR2;5;175969512;176022975;53463;0
14706;ENSG00000074317;SNCB;5;176047085;176057530;10445;0
14707;ENSG00000074706;IPCEF1;6;154475631;154677926;202295;0
14708;ENSG00000074935;TUBE1;6;112391980;112408732;16752;0
14709;ENSG00000075142;SRI;7;87834433;87856308;21875;0
14710;ENSG00000075213;SEMA3A;7;83585093;84122040;536947;0
14711;ENSG00000075223;SEMA3C;7;80371854;80551675;179821;1
14712;ENSG00000075303;SLC25A40;7;87462883;87505672;42789;0
14713;ENSG00000075618;FSCN1;7;5632439;5646286;13847;0
14714;ENSG00000075624;ACTB;7;5566782;5603415;36633;0
14715;ENSG00000075790;BCAP29;7;107220422;107269615;49193;0
14716;ENSG00000076554;TPD52;8;80870571;81143467;272896;0
14717;ENSG00000076641;PAG1;8;81880045;82024303;144258;0
14718;ENSG00000076716;GPC4;X;132434131;132549518;115387;0
14719;ENSG00000076770;MBNL3;X;131503345;131623996;120651;0
14720;ENSG00000077063;CTTNBP2;7;117350705;117514193;163488;0
14721;ENSG00000077080;ACTL6B;7;100240720;100254084;13364;0
14722;ENSG00000077264;PAK3;X;110187513;110470589;283076;0
14723;ENSG00000077274;CAPN6;X;110488331;110513751;25420;0
14724;ENSG00000077279;DCX;X;110537007;110655603;118596;0
14725;ENSG00000077454;LRCH4;7;100169855;100183776;13921;0
14726;ENSG00000077713;SLC25A43;X;118533023;118588441;55418;0
14727;ENSG00000077721;UBE2A;X;118708501;118718381;9880;0
14728;ENSG00000077782;FGFR1;8;38268656;38326352;57696;0
14729;ENSG00000077809;GTF2I;7;74071994;74175026;103032;0
14730;ENSG00000078053;AMPH;7;38423305;38671167;247862;0
14731;ENSG00000078061;ARAF;X;47420516;47431307;10791;0
14732;ENSG00000078269;SYNJ2;6;158402888;158520208;117320;0
14733;ENSG00000078319;PMS2P1;7;99918615;99939531;20916;0
14734;ENSG00000078401;EDN1;6;12290596;12297427;6831;0
14735;ENSG00000078487;ZCWPW1;7;99998449;100026615;28166;0
14736;ENSG00000078549;ADCYAP1R1;7;31092076;31151089;59013;1
14737;ENSG00000078668;VDAC3;8;42249142;42263415;14273;0
14738;ENSG00000078674;PCM1;8;17780349;17885478;105129;0
14739;ENSG00000078725;BRINP1;9;121915736;122131745;216009;0
14740;ENSG00000078967;UBE2D4;7;43966037;43995735;29698;0
14741;ENSG00000079102;RUNX1T1;8;92967203;93115514;148311;0
14742;ENSG00000079459;FDFT1;8;11653082;11696818;43736;0
14743;ENSG00000079482;OPHN1;X;67262186;67653755;391569;0
14744;ENSG00000079689;SCGN;6;25652464;25702011;49547;0
14745;ENSG00000079691;LRRC16A;6;25279306;25620758;341452;0
14746;ENSG00000079819;EPB41L2;6;131160487;131384462;223975;0
14747;ENSG00000079841;RIMS1;6;72596406;73112845;516439;0
14748;ENSG00000079931;MOXD1;6;132617194;132722684;105490;0
14749;ENSG00000079950;STX7;6;132767006;132834337;67331;0
14750;ENSG00000080298;RFX3;9;3218297;3526004;307707;0
14751;ENSG00000080503;SMARCA2;9;2015342;2193624;178282;0
14752;ENSG00000080546;SESN1;6;109307640;109416022;108382;0
14753;ENSG00000080561;MID2;X;107068985;107170423;101438;0
14754;ENSG00000080608;KIAA0020;9;2720469;2844241;123772;0
14755;ENSG00000080709;KCNN2;5;113696642;113832337;135695;0
14756;ENSG00000080802;CNOT4;7;135046547;135194875;148328;0
14757;ENSG00000081059;TCF7;5;133450402;133487556;37154;0
14758;ENSG00000081087;OSTM1;6;108362613;108487058;124445;0
14759;ENSG00000081189;MEF2C;5;88013975;88199922;185947;0
14760;ENSG00000081377;CDC14B;9;99252523;99382112;129589;0
14761;ENSG00000081386;ZNF510;9;99518147;99540411;22264;0
14762;ENSG00000081791;KIAA0141;5;141303373;141321612;18239;0
14763;ENSG00000081803;CADPS2;7;121958481;122526813;568332;1
14764;ENSG00000081818;PCDHB4;5;140501581;140505201;3620;0
14765;ENSG00000081842;PCDHA6;5;140207563;140391929;184366;0
14766;ENSG00000081853;PCDHGA2;5;140718539;140892546;174007;0
14767;ENSG00000082014;SMARCD3;7;150935850;150974982;39132;0
14768;ENSG00000082269;FAM135A;6;71122644;71270877;148233;0
14769;ENSG00000082293;COL19A1;6;70576463;70919679;343216;0
14770;ENSG00000082458;DLG3;X;69664711;69725337;60626;0
14771;ENSG00000082515;MRPL22;5;154320630;154348971;28341;0
14772;ENSG00000082516;GEMIN5;5;154266976;154317769;50793;0
14773;ENSG00000082556;OPRK1;8;54138284;54164257;25973;1
14774;ENSG00000083067;TRPM3;9;73143979;74061820;917841;0
14775;ENSG00000083097;DOPEY1;6;83777385;83881069;103684;0
14776;ENSG00000083099;LYRM2;6;90277863;90348472;70609;0
14777;ENSG00000083123;BCKDHB;6;80816364;81055987;239623;0
14778;ENSG00000083168;KAT6A;8;41786997;41909508;122511;0
14779;ENSG00000083223;ZCCHC6;9;88902648;88969369;66721;0
14780;ENSG00000083750;RRAGB;X;55744172;55785207;41035;0
14781;ENSG00000085185;BCORL1;X;129115083;129192058;76975;0
14782;ENSG00000085224;ATRX;X;76760356;77041702;281346;0
14783;ENSG00000085365;SCAMP1;5;77656339;77776562;120223;1
14784;ENSG00000085377;PREP;6;105725440;105850959;125519;0
14785;ENSG00000085382;HACE1;6;105175968;105307794;131826;0
14786;ENSG00000085511;MAP3K4;6;161412759;161538417;125658;0
14787;ENSG00000085514;PILRA;7;99965153;99997719;32566;0
14788;ENSG00000085563;ABCB1;7;87133175;87342611;209436;0
14789;ENSG00000085662;AKR1B1;7;134127102;134144036;16934;0
14790;ENSG00000085719;CPNE3;8;87497059;87573726;76667;0
14791;ENSG00000085788;DDHD2;8;38082736;38133076;50340;0
14792;ENSG00000086061;DNAJA1;9;33025209;33039905;14696;0
14793;ENSG00000086062;B4GALT1;9;33104080;33167354;63274;0
14794;ENSG00000086065;CHMP5;9;33264940;33281977;17037;0
14795;ENSG00000086102;NFX1;9;33290509;33371155;80646;0
14796;ENSG00000086232;EIF2AK1;7;6061881;6098861;36980;0
14797;ENSG00000086289;EPDR1;7;37723446;37991543;268097;0
14798;ENSG00000086300;SNX10;7;26331541;26413949;82408;0
14799;ENSG00000086570;FAT2;5;150883654;150948505;64851;0
14800;ENSG00000086589;RBM22;5;150070356;150080669;10313;0
14801;ENSG00000086712;TXLNG;X;16804550;16862642;58092;0
14802;ENSG00000086717;PPEF1;X;18694029;18846039;152010;0
14803;ENSG00000086730;LAT2;7;73613982;73644161;30179;0
14804;ENSG00000086758;HUWE1;X;53559057;53713673;154616;0
14805;ENSG00000087077;TRIP6;7;100464760;100471076;6316;0
14806;ENSG00000087085;ACHE;7;100487615;100494594;6979;0
14807;ENSG00000087087;SRRT;7;100472733;100486285;13552;0
14808;ENSG00000087206;UIMC1;5;176332006;176449634;117628;0
14809;ENSG00000087842;PIR;X;15402921;15511687;108766;0
14810;ENSG00000089289;IGBP1;X;69353299;69386174;32875;0
14811;ENSG00000089472;HEPH;X;65382391;65488709;106318;0
14812;ENSG00000089682;RBM41;X;106307650;106362057;54407;0
14813;ENSG00000089820;ARHGAP4;X;153172821;153200452;27631;0
14814;ENSG00000090054;SPTLC1;9;94794281;94877666;83385;0
14815;ENSG00000090263;MRPS33;7;140705854;140715028;9174;0
14816;ENSG00000090266;NDUFB2;7;140390577;140422590;32013;0
14817;ENSG00000090776;EFNB1;X;68048840;68061990;13150;0
14818;ENSG00000090889;KIF4A;X;69509879;69640682;130803;1
14819;ENSG00000091009;RBM27;5;145583113;145718814;135701;0
14820;ENSG00000091010;POU4F3;5;145718587;145720083;1496;0
14821;ENSG00000091073;DTX2;7;76090993;76135312;44319;0
14822;ENSG00000091127;PUS7;7;105080108;105162714;82606;0
14823;ENSG00000091128;LAMB4;7;107663993;107770801;106808;0
14824;ENSG00000091129;NRCAM;7;107788068;108097161;309093;0
14825;ENSG00000091136;LAMB1;7;107564244;107643700;79456;0
14826;ENSG00000091140;DLD;7;107531415;107572175;40760;0
14827;ENSG00000091656;ZFHX4;8;77593454;77779521;186067;0
14828;ENSG00000091732;ZC3HC1;7;129658126;129691291;33165;0
14829;ENSG00000091844;RGS17;6;153325594;153452384;126790;0
14830;ENSG00000091879;ANGPT2;8;6357172;6420930;63758;0
14831;ENSG00000092421;SEMA6A;5;115779312;115910630;131318;0
14832;ENSG00000092820;EZR;6;159186773;159240444;53671;0
